股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
601886,江河集团,13.75,0.021545319465081647,0.0029175784099197966,0.03930461073318203,0.510989010989011,0.7973856209150325,0.5363128491620113,0.6388557806912991,0.08443067389620448,-0.03169014084507038,0.1639344262295082,0.5150271107668473,21612316.0,31461066.7,0.6869543301276558,0.019075266288571376,0.027767881286994263,0.6869543301276545,True,0.010228640192538885,0.010908264525415046,True,3,3,收敛较充分,-0.03169014084507038,0.9405548216644651,0.08216590587124206,0.08070108470910053,0.08604548302679582,0.07599375341310832,-0.017857142857142905,12.91,12.81,0.06506584043377228,0.07338017174082734,15,3,2,1,0,2.4264705882352944,8.426470588235293,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,34,34,25,1.9264705882352942,入选：阶段3分=8.426470588235293；软容量34-34只，本次实际25只
603848,好太太,13.88,0.02359882005899716,-0.002873563218390718,0.08522283033620037,0.033507073715562274,0.018341892883345645,-0.007862759113652529,-0.16183574879227047,0.04444444444444442,-0.05320600272851295,0.15615141955835965,0.2846240179573511,2536280.0,5634812.5,0.4501090320219173,0.006302780722153839,0.01400278660004082,0.45010903202191666,True,-0.004327131112072613,0.011852179034157695,True,3,3,收敛较充分,-0.5893491124260355,0.07863089731729886,0.018229835307926656,0.01670812291148449,-0.003988548217388033,-0.03791830667564844,-0.011396011396011319,13.5,12.69,0.028148148148148255,0.09377462568951933,15,0,0,1,6,2.4264705882352944,-2.5735294117647056,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,False,34,34,25,1.9264705882352942,未入选：未满足三级生命周期筛选最低资格条件
603880,南卫股份,10.23,0.05791106514994837,0.07345225603357819,0.1785714285714286,0.3285714285714285,0.4978038067349928,0.3496042216358839,0.38430311231393777,0.09722222222222224,-0.003894839337877265,0.28481012658227844,0.3413580246913581,11659109.8,18895493.2,0.6170312506053032,0.04033707834847529,0.06537282886224144,0.6170312506053031,True,0.027812630698452523,0.045827408946735426,True,3,3,收敛较充分,-0.003894839337877265,0.9919517102615696,0.1374881859120476,0.08426794675976446,0.03786784618162131,0.050467506823857367,0.026078234704112413,9.36,8.6,0.09294871794871806,0.1895348837209303,15,3,2,1,0,2.4264705882352944,8.426470588235293,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,34,34,25,1.9264705882352942,入选：阶段3分=8.426470588235293；软容量34-34只，本次实际25只
603955,大千生态,21.73,0.026452527161076933,0.06000000000000005,0.13531870428422144,0.05281007751937983,0.21261160714285698,-0.12765957446808507,-0.20373763283253932,0.08663366336633664,-0.017186793306196213,0.20687772925764186,0.4187674704145878,2712304.0,3455337.6,0.7849606359737468,0.01998455643972882,0.025459310344827533,0.7849606359737471,True,0.02866927592954993,0.03609585621567657,True,3,3,收敛较充分,-0.45661415353838464,0.22264793529161345,0.07223921839534198,0.031006426910980434,-0.025097820926311076,-0.05915614116067336,0.006484483557202436,20.2,19.02,0.07574257425742581,0.14248159831756047,15,0,0,1,6,2.4264705882352944,-2.5735294117647056,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,26,False,34,34,25,1.9264705882352942,未入选：未满足三级生命周期筛选最低资格条件
000026,飞亚达,21.13,0.069873417721519,0.04037419990152635,0.07204464738711303,0.10802307288935498,0.20125071063104039,0.03527682508574226,0.4592541436464088,0.11196712891628145,-0.10504023718763233,0.24002100840336138,0.46648886970809594,10844075.2,11875241.0,0.913166747521166,0.02975562533481188,0.03258509512702351,0.9131667475211668,True,-0.0017855371490924643,-0.006789333858112867,True,3,3,收敛较充分,-0.23552821997105644,0.5565395095367847,0.02069898316547092,0.035691375623663424,-0.012636484234157641,0.04993407203497657,0.022254475084663605,19.47,19.1,0.0852593733949667,0.1062827225130889,14,3,0,1,0,0.9264705882352942,4.926470588235294,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,13,True,34,34,25,1.9264705882352942,入选：阶段3分=4.926470588235294；软容量34-34只，本次实际25只
000523,红棉股份,3.6,0.06824925816023741,0.06824925816023741,0.17263843648208477,0.21212121212121215,0.358490566037736,0.22033898305084731,-0.027027027027027084,0.1557632398753894,-0.029649595687331498,0.22635135135135134,0.6881480448226158,80536447.6,125707948.7,0.6406631277724445,0.04487165003745828,0.07003938277745889,0.6406631277724443,True,-0.0017492711370260539,0.015540944411237101,True,3,3,收敛较充分,-0.18367346938775508,0.5759162303664922,0.1124845488257109,0.039773358515720725,0.02058189026878887,-0.0287450765578946,0.022727272727272707,3.21,3.09,0.12149532710280386,0.16504854368932054,14,0,0,1,0,0.9264705882352942,1.9264705882352942,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,34,34,25,1.9264705882352942,入选：阶段3分=1.9264705882352942；软容量34-34只，本次实际25只
000721,西安饮食,7.59,0.04979253112033177,0.09999999999999987,0.18593749999999987,0.12444444444444436,0.3825136612021858,0.23817292006525292,-0.09750297265160524,0.10144927536231874,-0.001315789473684159,0.15905511811023634,0.6378246520304193,50543515.6,18477077.2,2.7354713655685763,0.0986483824191939,0.03606266315227521,2.7354713655685776,False,0.03284671532846706,0.03655162370758691,True,3,2,部分收敛/待确认,-0.3283185840707965,0.37751677852348986,0.10819097678493228,0.041718170580964165,0.023112859601672087,-0.04101199976355141,0.0,6.9,6.37,0.09999999999999987,0.1915227629513343,14,0,0,1,6,0.9264705882352942,-4.073529411764706,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,32,False,34,34,25,1.9264705882352942,未入选：未满足三级生命周期筛选最低资格条件
000887,中鼎股份,21.32,0.03696498054474717,-0.0023397285914834587,0.01186521120075934,0.1063829787234043,0.07405541561712847,0.04869650762420075,0.11916010498687668,0.08819133034379668,-0.10004221190375695,0.1342013019529294,0.6571570399125447,35089618.4,56273360.5,0.6235564766031699,0.026696898261741965,0.042813921855440584,0.6235564766031695,True,-0.00037972280235420985,-0.010896226415094246,False,3,2,部分收敛/待确认,-0.19364599092284418,0.5033947623666344,0.0006570918989956542,0.03608397351446602,-0.001088419049904421,0.007881440676479112,-0.01751152073732709,20.07,19.97,0.06228201295465863,0.0676014021031548,14,3,0,1,0,0.9264705882352942,4.926470588235294,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,13,True,34,34,25,1.9264705882352942,入选：阶段3分=4.926470588235294；软容量34-34只，本次实际25只
001268,联合精密,26.02,0.05088852988691439,0.0038580246913579863,0.16057091882247976,0.3316274309109519,0.1293402777777779,-0.10306790761806284,0.1288503253796094,0.10388548057259711,-0.0359392367543534,0.36734693877551017,0.2827993637809588,4417748.8,7762610.0,0.5691061125059741,0.04682913285799868,0.08228541537147369,0.5691061125059738,True,-0.012326656394452962,0.0549271672440419,False,3,2,部分收敛/待确认,-0.22467222884386184,0.5766423357664232,0.14273166447079477,0.06117365746737091,-0.02219073260592308,-0.002717335645571972,-0.014020462296324365,24.45,22.08,0.06421267893660532,0.17844202898550732,14,0,0,1,0,0.9264705882352942,1.9264705882352942,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,34,34,25,1.9264705882352942,入选：阶段3分=1.9264705882352942；软容量34-34只，本次实际25只
002734,利民股份,16.9,0.005952380952380931,0.03680981595092003,0.1583276216586702,0.020531400966183666,0.12441783100465731,0.11184210526315774,-0.22619047619047628,0.05781057810578091,-0.01744186046511631,0.14225941422594138,0.4063743578612248,15129067.6,17171068.7,0.8810789744263268,0.03505300537990904,0.03942363184001885,0.8891368893194362,True,0.020114592222357786,0.04187711783134063,True,3,3,收敛较充分,-0.23839567372690407,0.4957102001906576,0.0745851084122846,0.0431437519858382,0.0003828483920367276,-0.0437935585675534,-0.011117612638970265,16.26,14.42,0.03936039360393595,0.1719833564493758,14,0,0,1,0,0.9264705882352942,1.9264705882352942,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,34,34,25,1.9264705882352942,入选：阶段3分=1.9264705882352942；软容量34-34只，本次实际25只
002913,奥士康,65.11,0.06737704918032783,0.016549570647931278,0.1323478260869566,0.17675763600216876,0.3032425940752601,0.16831150188408395,0.3320376432078558,0.09950248756218906,-0.017948717948717885,0.17766404679217704,0.5600597833875886,5888564.8,6174777.5,0.9536480950123304,0.019279025485304503,0.020216079270892102,0.9536480950123298,True,0.024275338611529085,0.021613276727132424,True,3,3,收敛较充分,-0.07854514576846872,0.8549019607843138,0.09588810529682057,0.05859276866291774,0.02352012774234513,0.04186682402896236,0.006959480358800008,60.3,54.71,0.07976782752902167,0.19009321878998353,14,3,2,1,0,0.9264705882352942,6.926470588235294,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,6,True,34,34,25,1.9264705882352942,入选：阶段3分=6.926470588235294；软容量34-34只，本次实际25只
300063,天龙集团,9.51,0.024784482758620774,0.04505494505494512,0.1071012805587892,0.0031645569620253333,0.19622641509433958,0.02922077922077926,-0.21534653465346532,0.11617312072892955,-0.15089285714285716,0.14319526627218945,0.8112916282309537,65621569.8,34975053.3,1.8762393079755508,0.1047152247824886,0.05581123065557962,1.8762393079755515,False,0.022631462169957928,0.013845114813147319,True,3,2,部分收敛/待确认,-0.4828711256117455,0.207850133809099,0.03843633981218608,0.029753128426146302,-0.016241299303944245,-0.06612667845477904,-0.0020986358866735833,8.78,8.45,0.08314350797266523,0.12544378698224867,14,0,0,1,6,0.9264705882352942,-4.073529411764706,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,32,False,34,34,25,1.9264705882352942,未入选：未满足三级生命周期筛选最低资格条件
300765,石药创新,45.42,0.0350957155879672,0.027601809954751033,0.003978779840848823,0.1137812653261403,0.20958721704394145,0.9552303056392597,0.41937500000000005,0.08418843283582088,-0.12282734646581694,0.22295701464336318,0.37759939049456115,18972935.0,38737475.2,0.4897824368274781,0.013507781796175618,0.027579146944653833,0.4897824368274769,True,-0.008949641569081512,-0.0271068635968722,False,3,2,部分收敛/待确认,-0.243,0.6112000000000001,0.016061921166838022,0.023584225947451687,0.09770306822085795,0.06490655110510968,0.008660892738174608,42.88,42.64,0.059235074626865725,0.0651969981238274,14,3,0,1,0,0.9264705882352942,4.926470588235294,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,13,True,34,34,25,1.9264705882352942,入选：阶段3分=4.926470588235294；软容量34-34只，本次实际25只
301106,骏成科技,19.98,0.05491024287222812,-0.015763546798029604,-0.04218600191754551,0.17116060961313018,0.2072507552870091,0.032024793388429895,-0.1380500431406384,0.09724473257698525,-0.2140047206923682,0.34639830508474595,0.2807309711090949,6596844.4,12496414.9,0.527898957644244,0.046144438408833637,0.08741149748571928,0.5278989576442438,True,-0.026972826631906033,-0.043837602706621515,False,3,2,部分收敛/待确认,-0.2802593659942363,0.45249824067558053,0.005283018867924483,0.04056927553532774,-0.025755375786489676,-0.026480444309047724,-0.016248153618906858,18.51,18.51,0.0794165316045381,0.0794165316045381,14,0,0,1,0,0.9264705882352942,1.9264705882352942,中段/待确认,True,120日趋势偏弱,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,34,34,25,1.9264705882352942,入选：阶段3分=1.9264705882352942；软容量34-34只，本次实际25只
301127,武汉天源,18.32,0.05590778097982696,0.007700770077007757,-0.010799136069114423,0.2428765264586159,0.11503347534996955,0.4991816693944353,0.04328018223234631,0.10769230769230771,-0.09842519685039375,0.2779874213836478,0.3873999303863558,29373658.6,39907006.3,0.7360526715330186,0.04488453405747192,0.060980057261375564,0.7360526715330183,True,-0.03787059078121613,-0.010262747837300412,False,3,2,部分收敛/待确认,-0.14512365842277175,0.6783867631851086,0.028231464331818,0.005705352066921021,0.05309588419195421,0.007310864259866934,-0.012398921832884158,16.9,15.9,0.08402366863905342,0.1522012578616352,14,3,2,1,0,0.9264705882352942,6.926470588235294,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,6,True,34,34,25,1.9264705882352942,入选：阶段3分=6.926470588235294；软容量34-34只，本次实际25只
301366,一博科技,57.79,0.04635162049610719,-0.0015549412577747779,0.053216694004009524,0.07117701575532887,0.22488342518016102,0.2737491734626405,0.6848396501457727,0.10074626865671639,-0.036833333333333385,0.10054706659120931,1.0019811822687674,7616238.0,9349574.3,0.8146079977138637,0.0650980765555441,0.07991337764696264,0.814607997713864,True,-0.007104098243609913,0.0016884609857736876,True,3,2,部分收敛/待确认,-0.10927866831072741,0.7980056980056981,0.03612729717615415,0.05831290849673221,0.029737716413175797,0.0813238221033874,-0.009427494000685654,53.6,53.01,0.07817164179104474,0.09017166572344837,14,3,2,1,0,0.9264705882352942,6.926470588235294,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,6,True,34,34,25,1.9264705882352942,入选：阶段3分=6.926470588235294；软容量34-34只，本次实际25只
600186,莲花控股,12.55,0.056397306397306446,0.08470181503889362,0.10767872903795239,0.1534926470588236,0.1357466063348416,0.08470181503889362,1.0373376623376624,0.15531335149863768,-0.06203288490284009,0.23888888888888887,0.6501489132501113,286878865.2,231833280.2,1.2374360788602603,0.16034471267151476,0.12957817814654324,1.2374360788602605,False,0.02743227125575043,0.024575977847005825,True,3,2,部分收敛/待确认,-0.21217827997489014,0.6832239925023431,0.06799421325844612,0.05548709300817234,0.01800522634925894,0.09867873724136067,0.017842660178426728,11.01,10.8,0.13987284287011814,0.16203703703703698,14,3,2,1,0,0.9264705882352942,6.926470588235294,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,6,True,34,34,25,1.9264705882352942,入选：阶段3分=6.926470588235294；软容量34-34只，本次实际25只
600313,农发种业,7.8,0.06703146374829005,0.08635097493036215,0.1729323308270676,0.3265306122448979,0.5116279069767442,0.32427843803056033,-0.1400220507166483,0.16176470588235303,-0.012658227848101333,0.2515923566878981,0.6429635145197323,131160344.0,156674952.1,0.837149411836329,0.12119802812951726,0.14477466795761507,0.8371494118363288,True,0.010557661072008395,0.03148828014685123,True,3,3,收敛较充分,-0.2024539877300613,0.5857740585774059,0.14764952549106147,0.05497811816192555,0.03816927753097965,-0.03218387946894741,-0.007633587786259555,6.8,6.62,0.1470588235294117,0.17824773413897277,14,0,0,1,0,0.9264705882352942,1.9264705882352942,中段/待确认,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,19,True,34,34,25,1.9264705882352942,入选：阶段3分=1.9264705882352942；软容量34-34只，本次实际25只
600368,五洲交通,4.36,0.004608294930875667,0.004608294930875667,0.07389162561576379,0.07125307125307123,0.1815718157181574,0.2011019283746558,0.11794871794871797,0.032710280373831696,-0.013574660633484115,0.12755102040816327,0.2564485981308405,33048232.0,34171771.2,0.9671208380325336,0.02053126629414754,0.02122926679556962,0.967120838032534,True,0.0,0.02273265451101092,True,3,3,收敛较充分,-0.03325942350332578,0.8800000000000004,0.050475846283580594,0.025270758122743597,0.025697175545227102,0.012771078966723692,-0.0113378684807256,4.28,4.05,0.01869158878504673,0.07654320987654328,14,3,2,1,0,0.9264705882352942,6.926470588235294,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,6,True,34,34,25,1.9264705882352942,入选：阶段3分=6.926470588235294；软容量34-34只，本次实际25只
600712,南宁百货,5.97,0.03466204506065851,0.08152173913043481,0.14587332053742808,0.07181328545780952,0.2811158798283262,0.11173184357541888,-0.09132420091324212,0.09764918625678119,-0.016474464579901205,0.10679611650485432,0.914351471313497,20499571.0,10317624.5,1.9868498800281014,0.0380574268923204,0.019154656461404167,1.9868498800281034,False,0.02813390313390296,0.028482746028847927,True,3,2,部分收敛/待确认,-0.27811366384522374,0.42065491183879095,0.0816197119304285,0.040679481448368415,0.00026090926880195653,-0.024827867895903744,0.02051282051282044,5.53,5.16,0.07956600361663635,0.15697674418604635,14,0,0,1,6,0.9264705882352942,-4.073529411764706,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,32,False,34,34,25,1.9264705882352942,未入选：未满足三级生命周期筛选最低资格条件
