日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-06,42.24,42.41,40.48,40.72,1134269.0,61074016.0,0.040509607142857146,55.19,55.41,52.89,53.2,0.7654135338345864
2026-07-07,40.57,41.11,39.49,39.71,880957.0,46061212.0,0.03146275,53.0,53.71,51.6,51.88,0.765420200462606
2026-07-08,39.71,39.95,38.18,38.18,960970.0,48479151.0,0.034320357142857146,51.88,52.2,49.89,49.89,0.76528362397274
2026-07-09,38.18,39.41,37.33,39.29,1139358.0,56956404.0,0.04069135714285714,49.89,51.49,48.77,51.33,0.7654393142411845
2026-07-10,39.33,40.51,38.66,39.15,1175700.0,60783401.0,0.041989285714285715,51.39,52.93,50.51,51.15,0.7653958944281525
2026-07-13,39.15,40.06,37.26,37.44,1175599.0,58782781.0,0.04198567857142857,51.15,52.34,48.68,48.92,0.7653311529026983
2026-07-14,37.44,37.58,36.04,37.49,1112802.0,53861187.0,0.039742928571428575,48.92,49.1,47.09,48.98,0.7654144548795427
2026-07-15,37.5,38.45,37.12,38.15,923514.0,45615393.0,0.032982642857142856,49.0,50.24,48.5,49.84,0.7654494382022471
2026-07-16,37.66,39.01,37.43,37.66,985432.0,49018293.0,0.035194,49.2,50.97,48.9,49.21,0.7652916073968705
2026-07-17,37.5,39.8,36.06,36.19,2093482.0,103228210.0,0.07476721428571428,49.0,52.0,47.12,47.28,0.7654399323181048
2026-07-20,36.19,36.54,32.66,33.04,2349119.0,81479750.0,0.06483892180736585,36.19,36.54,32.66,33.04,1.0
2026-07-21,32.73,34.66,30.92,34.19,2203610.0,72653755.0,0.0608226728760567,32.73,34.66,30.92,34.19,1.0
2026-07-22,33.9,34.75,33.6,33.85,1464366.0,49815980.0,0.04041851969668846,33.9,34.75,33.6,33.85,1.0
2026-07-23,33.86,37.24,33.85,37.24,4626657.0,168467411.0,0.12770210936632065,33.86,37.24,33.85,37.24,1.0
2026-07-24,37.0,40.57,36.07,39.9,6200603.0,243039215.0,0.17114518807924078,37.0,40.57,36.07,39.9,1.0
2026-07-27,35.95,42.0,35.91,38.95,8593357.0,318884256.0,0.23718849602160635,35.95,42.0,35.91,38.95,1.0
2026-07-28,37.05,42.85,36.29,42.85,7926200.0,316575765.0,0.21877404338798637,37.05,42.85,36.29,42.85,1.0
2026-07-29,43.08,47.14,43.08,47.14,8543864.0,385986150.0,0.2358224210134812,43.08,47.14,43.08,47.14,1.0
2026-07-30,45.18,50.73,43.55,45.3,10757698.0,506935051.0,0.29692729037960863,45.18,50.73,43.55,45.3,1.0
2026-07-31,43.9,45.3,41.12,42.95,7893626.0,340725522.0,0.2178749560965579,43.9,45.3,41.12,42.95,1.0
2026-08-03,42.0,42.01,39.61,40.94,7083700.0,286510864.0,0.19551988230772363,42.0,42.01,39.61,40.94,1.0
2026-08-04,41.2,45.03,40.6,45.03,9199895.0,401016015.0,0.25392978071395106,41.2,45.03,40.6,45.03,1.0
2026-08-05,45.47,46.79,44.18,44.97,9616716.0,433694295.0,0.2654346147503145,45.47,46.79,44.18,44.97,1.0
2026-08-06,44.18,45.1,43.7,44.54,5935712.0,262745604.0,0.16383383142320296,44.18,45.1,43.7,44.54,1.0
2026-08-07,44.37,44.9,42.86,43.56,5385188.0,234088138.0,0.14863861032581357,44.37,44.9,42.86,43.56,1.0
2026-08-10,44.18,45.4,42.55,44.97,6069598.0,267873372.0,0.16752926953642797,44.18,45.4,42.55,44.97,1.0
2026-08-11,45.6,47.57,45.11,47.35,7711400.0,357315633.0,0.21284526736419948,45.6,47.57,45.11,47.35,1.0
2026-08-12,46.06,46.9,44.6,46.25,5287209.0,243140426.0,0.14593425489734702,46.06,46.9,44.6,46.25,1.0
2026-08-13,45.05,46.03,44.6,44.61,3903841.0,176953264.0,0.10775139162698394,45.05,46.03,44.6,44.61,1.0
2026-08-14,44.13,44.39,42.26,42.98,2934417.0,126527429.0,0.08099395322808468,44.13,44.39,42.26,42.98,1.0
2026-08-17,42.85,43.76,42.55,43.76,2333520.0,101076279.0,0.06440836790980974,42.85,43.76,42.55,43.76,1.0
2026-08-18,44.0,48.14,43.1,48.14,7225713.0,340278493.0,0.19943963682106647,44.0,48.14,43.1,48.14,1.0
2026-08-19,48.44,49.54,45.77,47.07,8056863.0,378055162.0,0.2223805222594764,48.44,49.54,45.77,47.07,1.0
2026-08-20,46.95,51.78,46.43,50.78,8803432.0,433334000.0,0.2429868555336968,46.95,51.78,46.43,50.78,1.0
2026-08-21,49.09,49.33,46.01,48.85,5399604.0,259977373.0,0.14903651179303382,49.09,49.33,46.01,48.85,1.0
2026-08-24,48.0,48.5,44.88,45.49,4426297.0,204030052.0,0.12217189724282933,48.0,48.5,44.88,45.49,1.0
2026-08-25,45.0,45.0,42.46,44.1,3558525.0,155709542.0,0.09822019413429313,45.0,45.0,42.46,44.1,1.0
2026-08-26,44.42,47.55,44.29,46.52,4143244.0,189352265.0,0.11435924435707075,44.42,47.55,44.29,46.52,1.0
2026-08-27,44.99,46.39,44.2,45.61,3290989.0,149642165.0,0.09083583183308343,44.99,46.39,44.2,45.61,1.0
2026-08-28,46.34,46.37,44.25,44.29,2861592.0,128813735.0,0.07898388286527146,46.34,46.37,44.25,44.29,1.0
2026-08-31,43.6,47.8,43.53,45.78,3534231.0,160339546.0,0.09754964625383745,43.6,47.8,43.53,45.78,1.0
2026-09-01,45.0,47.36,45.0,46.1,3445236.0,158983875.0,0.09509326160655202,45.0,47.36,45.0,46.1,1.0
2026-09-02,45.39,49.0,44.92,48.38,4983946.0,236577508.0,0.1375637781594435,45.39,49.0,44.92,48.38,1.0
